Id,Order_Date,Customer_Id,Store_Id,Payment_Method
4035,07/10/2024,421,6,Credit Card
4036,18/10/2024,61,1,Debit Card
4037,17/04/2024,304,5,UPI
4038,13/05/2024,211,3,Debit Card
4039,05/09/2024,296,5,Debit Card
4040,13/02/2025,246,4,Debit Card
4041,08/03/2025,447,6,Credit Card
4042,30/06/2024,141,2,UPI
4043,19/05/2024,378,6,Debit Card
4044,24/05/2024,38,1,UPI
4045,17/03/2025,206,3,UPI
4046,11/11/2024,212,3,Debit Card
4047,06/12/2024,437,6,UPI
4048,31/01/2025,42,1,Credit Card
4049,20/10/2024,449,6,Credit Card
4050,12/09/2024,346,5,Credit Card
4051,04/06/2024,352,5,Credit Card
4052,25/01/2025,118,2,UPI
4053,25/11/2024,417,6,Cash
4054,18/01/2025,438,6,Credit Card
4055,27/07/2024,218,3,UPI
4056,01/07/2024,250,4,Credit Card
4057,25/07/2024,61,1,UPI
4058,30/10/2024,357,5,Cash
4059,04/02/2025,239,4,Credit Card
4060,05/04/2024,300,5,Debit Card
4061,30/05/2024,271,4,Credit Card
4062,30/05/2024,102,2,Cash
4063,30/08/2024,281,4,Credit Card
4064,01/01/2025,466,6,Cash
4065,19/07/2024,329,5,UPI
4066,25/05/2024,354,5,Credit Card
4067,08/01/2025,338,5,Cash
4068,06/09/2024,83,2,Debit Card
4069,13/05/2024,209,3,Credit Card
4070,16/06/2024,235,4,Credit Card
4071,09/03/2025,458,6,Debit Card
4072,23/04/2024,114,2,Debit Card
4073,18/06/2024,112,2,UPI
4074,13/10/2024,103,2,Cash
4075,08/11/2024,360,5,Debit Card
4076,07/12/2024,389,6,UPI
4077,23/10/2024,302,5,Cash
4078,31/12/2024,129,2,UPI
4079,16/02/2025,61,1,UPI
4080,09/10/2024,267,4,Cash
4081,17/06/2024,399,6,UPI
4082,21/07/2024,2,1,UPI
4083,31/08/2024,264,4,Debit Card
4084,16/10/2024,331,5,UPI
4085,12/10/2024,147,3,Debit Card
4086,11/06/2024,439,6,Credit Card
4087,26/03/2025,380,6,UPI
4088,20/01/2025,283,4,Credit Card
4089,05/05/2024,5,1,UPI
4090,02/03/2025,186,3,Credit Card
4091,16/01/2025,313,5,Debit Card
4092,22/12/2024,297,5,UPI
4093,16/05/2024,3,1,Credit Card
4094,18/03/2025,23,1,UPI
4095,18/07/2024,316,5,UPI
4096,21/06/2024,96,2,Cash
4097,02/08/2024,121,2,UPI
4098,09/04/2024,420,6,Cash
4099,22/10/2024,379,6,UPI
4100,08/04/2024,333,5,Credit Card
4101,30/04/2024,210,3,Cash
4102,09/08/2024,202,3,Cash
4103,01/03/2025,341,5,UPI
4104,07/08/2024,264,4,UPI
4105,03/06/2024,431,6,Credit Card
4106,25/11/2024,342,5,Credit Card
4107,23/01/2025,136,2,Debit Card
4108,16/10/2024,121,2,Credit Card
4109,25/11/2024,213,3,UPI
4110,22/06/2024,229,4,UPI
4111,05/04/2024,479,6,Debit Card
4112,28/03/2025,274,4,Debit Card
4113,03/10/2024,115,2,UPI
4114,22/06/2024,460,6,UPI
4115,05/12/2024,46,1,Debit Card
4116,21/12/2024,472,6,UPI
4117,07/09/2024,475,6,Cash
4118,21/01/2025,90,2,Cash
4119,10/07/2024,294,5,UPI
4120,26/02/2025,326,5,UPI
4121,14/05/2024,353,5,Cash
4122,06/11/2024,233,4,Cash
4123,12/08/2024,40,1,Debit Card
4124,10/08/2024,207,3,UPI
4125,30/06/2024,255,4,UPI
4126,10/06/2024,292,4,Credit Card
4127,25/08/2024,89,2,Cash
4128,01/07/2024,364,5,Credit Card
4129,06/01/2025,191,3,Debit Card
4130,29/04/2024,243,4,Debit Card
4131,10/04/2024,94,2,Cash
4132,11/10/2024,89,2,Credit Card
4133,23/11/2024,304,5,UPI
4134,24/10/2024,158,3,Credit Card
4135,07/07/2024,200,3,Debit Card
4136,10/10/2024,112,2,UPI
4137,28/08/2024,266,4,Debit Card
4138,22/02/2025,272,4,Debit Card
4139,24/06/2024,47,1,Debit Card
4140,27/09/2024,232,4,Cash
4141,04/06/2024,185,3,Cash
4142,14/05/2024,87,2,UPI
4143,13/05/2024,333,5,Credit Card
4144,27/04/2024,478,6,UPI
4145,03/01/2025,220,4,Credit Card
4146,29/08/2024,242,4,Cash
4147,26/04/2024,164,3,Credit Card
4148,13/11/2024,421,6,Cash
4149,06/07/2024,212,3,Credit Card
4150,09/01/2025,255,4,Credit Card
4151,22/05/2024,138,2,Cash
4152,14/08/2024,319,5,Credit Card
4153,07/05/2024,489,6,UPI
4154,26/11/2024,148,3,Debit Card
4155,10/03/2025,257,4,Credit Card
4156,17/07/2024,7,1,Credit Card
4157,07/01/2025,388,6,Debit Card
4158,12/08/2024,462,6,UPI
4159,09/08/2024,122,2,UPI
4160,02/03/2025,475,6,UPI
4161,24/06/2024,262,4,Credit Card
4162,08/11/2024,17,1,UPI
4163,13/10/2024,71,1,Credit Card
4164,22/08/2024,124,2,Debit Card
4165,30/06/2024,312,5,Credit Card
4166,10/08/2024,184,3,Credit Card
4167,01/10/2024,277,4,Debit Card
4168,03/02/2025,55,1,UPI
4169,15/06/2024,140,2,Credit Card
4170,04/03/2025,14,1,Cash
4171,14/01/2025,200,3,UPI
4172,16/07/2024,395,6,UPI
4173,25/05/2024,139,2,Credit Card
4174,06/06/2024,176,3,Credit Card
4175,27/04/2024,256,4,Debit Card
4176,22/07/2024,371,6,Debit Card
4177,26/03/2025,7,1,Debit Card
4178,02/02/2025,462,6,Debit Card
4179,05/11/2024,465,6,Debit Card
4180,06/11/2024,50,1,Credit Card
4181,30/07/2024,441,6,Credit Card
4182,09/09/2024,187,3,UPI
4183,05/01/2025,423,6,Credit Card
4184,26/11/2024,330,5,UPI
4185,04/03/2025,359,5,Credit Card
4186,28/01/2025,96,2,Credit Card
4187,12/12/2024,231,4,Credit Card
4188,10/06/2024,183,3,Debit Card
4189,28/09/2024,461,6,Credit Card
4190,23/12/2024,173,3,Debit Card
4191,06/09/2024,110,2,Debit Card
4192,14/11/2024,484,6,Cash
4193,28/01/2025,173,3,Cash
4194,15/03/2025,49,1,Credit Card
4195,07/07/2024,210,3,Cash
4196,21/11/2024,117,2,Credit Card
4197,13/12/2024,308,5,Debit Card
4198,22/06/2024,329,5,Debit Card
4199,01/12/2024,422,6,Debit Card
4200,17/06/2024,157,3,UPI
4201,27/10/2024,152,3,Credit Card
4202,15/03/2025,168,3,Debit Card
4203,14/03/2025,29,1,UPI
4204,16/04/2024,33,1,Credit Card
4205,24/10/2024,37,1,UPI
4206,16/11/2024,457,6,Cash
4207,07/10/2024,184,3,UPI
4208,18/03/2025,162,3,UPI
4209,01/01/2025,173,3,Cash
4210,09/04/2024,51,1,Credit Card
4211,23/12/2024,61,1,UPI
4212,07/02/2025,452,6,UPI
4213,07/10/2024,199,3,Cash
4214,01/02/2025,401,6,Credit Card
4215,27/02/2025,393,6,Credit Card
4216,21/06/2024,274,4,Cash
4217,11/05/2024,464,6,Credit Card
4218,03/06/2024,287,4,Debit Card
4219,21/01/2025,324,5,Cash
4220,05/12/2024,87,2,Debit Card
4221,27/08/2024,189,3,Debit Card
4222,01/03/2025,159,3,Debit Card
4223,28/12/2024,220,4,Debit Card
4224,02/01/2025,87,2,Cash
4225,03/08/2024,209,3,Credit Card
4226,24/04/2024,227,4,UPI
4227,08/04/2024,219,3,Credit Card
4228,30/05/2024,213,3,Debit Card
4229,12/02/2025,450,6,UPI
4230,24/08/2024,379,6,Cash
4231,19/07/2024,102,2,Credit Card
4232,08/01/2025,159,3,Debit Card
4233,01/02/2025,317,5,Debit Card
4234,05/07/2024,415,6,Cash
4235,21/08/2024,155,3,Cash
4236,01/07/2024,302,5,Credit Card
4237,26/11/2024,187,3,Cash
4238,22/08/2024,73,2,UPI
4239,25/03/2025,249,4,UPI
4240,11/07/2024,219,3,Credit Card
4241,27/07/2024,478,6,Cash
4242,13/07/2024,20,1,Credit Card
4243,19/07/2024,295,5,UPI
4244,20/01/2025,433,6,Cash
4245,27/09/2024,318,5,Credit Card
4246,24/08/2024,328,5,Debit Card
4247,08/05/2024,59,1,Credit Card
4248,12/02/2025,129,2,Cash
4249,18/12/2024,194,3,Debit Card
4250,26/08/2024,345,5,Credit Card
4251,15/03/2025,360,5,Credit Card
4252,01/09/2024,267,4,UPI
4253,16/03/2025,44,1,Credit Card
4254,30/06/2024,26,1,Debit Card
4255,10/07/2024,290,4,Debit Card
4256,27/04/2024,223,4,Debit Card
4257,11/11/2024,332,5,Credit Card
4258,07/03/2025,356,5,UPI
4259,06/07/2024,248,4,Debit Card
4260,31/07/2024,115,2,Cash
4261,17/04/2024,484,6,Debit Card
4262,01/10/2024,282,4,UPI
4263,23/09/2024,129,2,Cash
4264,10/07/2024,184,3,UPI
4265,25/09/2024,96,2,Credit Card
4266,16/09/2024,187,3,Cash
4267,08/01/2025,165,3,Debit Card
4268,30/10/2024,93,2,UPI
4269,07/01/2025,274,4,Cash
4270,26/09/2024,324,5,Credit Card
4271,15/04/2024,344,5,Cash
4272,21/01/2025,343,5,Debit Card
4273,10/02/2025,41,1,Cash
4274,23/03/2025,54,1,Cash
4275,15/02/2025,201,3,UPI
4276,02/07/2024,151,3,Cash
4277,15/04/2024,51,1,Cash
4278,12/06/2024,4,1,Cash
4279,27/04/2024,145,2,UPI
4280,21/09/2024,111,2,Debit Card
4281,19/03/2025,429,6,Cash
4282,30/04/2024,3,1,UPI
4283,27/06/2024,143,2,Credit Card
4284,05/12/2024,93,2,Cash
4285,07/01/2025,258,4,Debit Card
4286,03/02/2025,120,2,Credit Card
4287,29/11/2024,63,1,UPI
4288,16/07/2024,262,4,Credit Card
4289,13/09/2024,280,4,UPI
4290,19/05/2024,32,1,Cash
4291,06/06/2024,85,2,UPI
4292,17/11/2024,179,3,Debit Card
4293,26/01/2025,198,3,UPI
4294,24/07/2024,86,2,Debit Card
4295,15/07/2024,145,2,Debit Card
4296,23/01/2025,190,3,UPI
4297,30/06/2024,430,6,Cash
4298,20/02/2025,45,1,Credit Card
4299,28/05/2024,42,1,UPI
4300,14/06/2024,158,3,UPI
4301,09/04/2024,270,4,UPI
4302,01/04/2024,305,5,UPI
4303,08/09/2024,353,5,UPI
4304,13/10/2024,192,3,Credit Card
4305,06/03/2025,61,1,Cash
4306,16/01/2025,291,4,Debit Card
4307,20/04/2024,16,1,Cash
4308,28/07/2024,452,6,Credit Card
4309,04/01/2025,67,1,Credit Card
4310,17/10/2024,324,5,Cash
4311,16/07/2024,81,2,Credit Card
4312,21/06/2024,280,4,UPI
4313,31/05/2024,171,3,UPI
4314,11/02/2025,22,1,Debit Card
4315,21/01/2025,125,2,Cash
4316,05/09/2024,475,6,Cash
4317,08/03/2025,321,5,Debit Card
4318,21/06/2024,333,5,Credit Card
4319,19/07/2024,181,3,Cash
4320,18/11/2024,445,6,UPI
4321,11/11/2024,444,6,Debit Card
4322,06/07/2024,16,1,Credit Card
4323,04/01/2025,359,5,Cash
4324,27/07/2024,55,1,Cash
4325,02/11/2024,179,3,UPI
4326,19/09/2024,308,5,Credit Card
4327,11/06/2024,148,3,UPI
4328,24/01/2025,304,5,UPI
4329,31/07/2024,267,4,Debit Card
4330,24/03/2025,226,4,Debit Card
4331,30/04/2024,398,6,Cash
4332,18/06/2024,285,4,Cash
4333,19/01/2025,324,5,Cash
4334,29/04/2024,315,5,Credit Card
4335,16/09/2024,228,4,UPI
4336,12/11/2024,303,5,Credit Card
4337,30/05/2024,8,1,Credit Card
4338,21/02/2025,297,5,Credit Card
4339,11/08/2024,308,5,Cash
4340,11/06/2024,6,1,Credit Card
4341,04/02/2025,234,4,Debit Card
4342,05/09/2024,65,1,Debit Card
4343,19/10/2024,247,4,UPI
4344,04/05/2024,49,1,Cash
4345,26/12/2024,309,5,UPI
4346,27/11/2024,210,3,UPI
4347,21/01/2025,128,2,Cash
4348,17/02/2025,83,2,Debit Card
4349,15/02/2025,112,2,Cash
4350,01/05/2024,456,6,UPI
4351,07/01/2025,162,3,UPI
4352,18/12/2024,33,1,Credit Card
4353,21/12/2024,36,1,Debit Card
4354,24/04/2024,451,6,Credit Card
4355,24/03/2025,337,5,Debit Card
4356,04/02/2025,271,4,Credit Card
4357,21/03/2025,363,5,Debit Card
4358,13/11/2024,121,2,Debit Card
4359,24/06/2024,474,6,Credit Card
4360,30/12/2024,36,1,UPI
4361,23/12/2024,471,6,UPI
4362,14/09/2024,114,2,Credit Card
4363,10/12/2024,201,3,Cash
4364,29/03/2025,118,2,Debit Card
4365,14/03/2025,91,2,UPI
4366,03/07/2024,343,5,Debit Card
4367,22/01/2025,283,4,Credit Card
4368,23/03/2025,494,6,Credit Card
4369,11/12/2024,476,6,Debit Card
4370,28/05/2024,363,5,Cash
4371,22/01/2025,164,3,UPI
4372,22/06/2024,368,6,Cash
4373,07/10/2024,398,6,Credit Card
4374,27/11/2024,198,3,UPI
4375,31/08/2024,473,6,Cash
4376,31/07/2024,199,3,Credit Card
4377,18/03/2025,467,6,UPI
4378,09/02/2025,233,4,Credit Card
4379,11/05/2024,286,4,Credit Card
4380,11/08/2024,103,2,Cash
4381,28/02/2025,176,3,Cash
4382,19/04/2024,16,1,UPI
4383,16/09/2024,489,6,UPI
4384,23/02/2025,452,6,Credit Card
4385,06/09/2024,95,2,UPI
4386,17/03/2025,375,6,Debit Card
4387,06/08/2024,491,6,Cash
4388,31/05/2024,224,4,Cash
4389,03/01/2025,63,1,Credit Card
4390,06/11/2024,229,4,Cash
4391,25/08/2024,219,3,Debit Card
4392,29/05/2024,205,3,UPI
4393,25/09/2024,22,1,Credit Card
4394,24/02/2025,383,6,UPI
4395,12/04/2024,92,2,Credit Card
4396,12/09/2024,342,5,Credit Card
4397,07/08/2024,257,4,UPI
4398,07/12/2024,17,1,Cash
4399,01/01/2025,291,4,Credit Card
4400,09/09/2024,156,3,Credit Card
4401,27/03/2025,27,1,UPI
4402,22/12/2024,183,3,UPI
4403,11/05/2024,135,2,Debit Card
4404,28/12/2024,217,3,UPI
4405,17/07/2024,222,4,UPI
4406,19/03/2025,208,3,Cash
4407,24/12/2024,272,4,UPI
4408,27/07/2024,54,1,Credit Card
4409,24/07/2024,88,2,Debit Card
4410,30/12/2024,202,3,Debit Card
4411,13/11/2024,126,2,Cash
4412,30/09/2024,342,5,Cash
4413,04/12/2024,389,6,Cash
4414,11/04/2024,169,3,Credit Card
4415,18/02/2025,223,4,Debit Card
4416,06/07/2024,284,4,Credit Card
4417,10/12/2024,239,4,Credit Card
4418,28/07/2024,159,3,Cash
4419,26/10/2024,416,6,Cash
4420,12/08/2024,474,6,Debit Card
4421,17/11/2024,157,3,Debit Card
4422,24/12/2024,256,4,Debit Card
4423,26/12/2024,439,6,Cash
4424,30/03/2025,88,2,Cash
4425,15/11/2024,20,1,UPI
4426,09/03/2025,258,4,Debit Card
4427,22/04/2024,362,5,Credit Card
4428,28/11/2024,413,6,Cash
4429,03/12/2024,164,3,Debit Card
4430,27/02/2025,216,3,UPI
4431,04/11/2024,65,1,UPI
4432,30/10/2024,223,4,Credit Card
4433,08/09/2024,251,4,UPI
4434,18/02/2025,226,4,UPI
4435,12/11/2024,356,5,Credit Card
4436,19/03/2025,237,4,Credit Card
4437,16/04/2024,34,1,UPI
4438,23/03/2025,495,6,Debit Card
4439,12/11/2024,309,5,Debit Card
4440,01/05/2024,391,6,Credit Card
4441,30/05/2024,297,5,Cash
4442,09/04/2024,478,6,Cash
4443,10/12/2024,14,1,Cash
4444,09/07/2024,467,6,UPI
4445,07/06/2024,136,2,Credit Card
4446,10/11/2024,244,4,Debit Card
4447,23/06/2024,265,4,Debit Card
4448,24/12/2024,334,5,Credit Card
4449,07/11/2024,191,3,Debit Card
4450,01/09/2024,496,6,Credit Card
4451,20/05/2024,117,2,Cash
4452,05/03/2025,141,2,Credit Card
4453,17/04/2024,56,1,Credit Card
4454,29/11/2024,190,3,Cash
4455,08/07/2024,106,2,Credit Card
4456,11/11/2024,390,6,UPI
4457,17/02/2025,64,1,Cash
4458,13/10/2024,356,5,Debit Card
4459,26/10/2024,341,5,Cash
4460,04/01/2025,225,4,Debit Card
4461,15/07/2024,117,2,Debit Card
4462,01/10/2024,28,1,Cash
4463,12/09/2024,173,3,Credit Card
4464,15/08/2024,402,6,Debit Card
4465,07/02/2025,210,3,Debit Card
4466,22/02/2025,3,1,UPI
4467,20/11/2024,14,1,Cash
4468,03/03/2025,313,5,Debit Card
4469,10/06/2024,280,4,Credit Card
4470,10/02/2025,418,6,Debit Card
4471,01/02/2025,308,5,Debit Card
4472,22/11/2024,315,5,Credit Card
4473,19/08/2024,279,4,Credit Card
4474,15/03/2025,42,1,Debit Card
4475,31/01/2025,283,4,Debit Card
4476,27/03/2025,182,3,UPI
4477,14/08/2024,163,3,Debit Card
4478,18/09/2024,167,3,UPI
4479,15/05/2024,38,1,Debit Card
4480,05/05/2024,237,4,UPI
4481,25/03/2025,3,1,Credit Card
4482,10/12/2024,283,4,Cash
4483,31/03/2025,37,1,Cash
4484,10/05/2024,284,4,UPI
4485,07/11/2024,214,3,Debit Card
4486,02/05/2024,272,4,Credit Card
4487,03/09/2024,210,3,Credit Card
4488,06/05/2024,375,6,Debit Card
4489,05/01/2025,88,2,UPI
4490,15/05/2024,57,1,UPI
4491,22/07/2024,233,4,Credit Card
4492,07/05/2024,216,3,Credit Card
4493,10/01/2025,124,2,Cash
4494,17/02/2025,36,1,UPI
4495,19/09/2024,209,3,Credit Card
4496,29/07/2024,91,2,Credit Card
4497,15/04/2024,148,3,Cash
4498,25/07/2024,300,5,Cash
4499,07/08/2024,74,2,Credit Card
4500,26/12/2024,244,4,Cash
4501,03/11/2024,232,4,Debit Card
4502,21/04/2024,252,4,UPI
4503,25/07/2024,327,5,UPI
4504,27/03/2025,132,2,Cash
4505,28/01/2025,367,6,Cash
4506,17/01/2025,426,6,Debit Card
4507,11/05/2024,432,6,Debit Card
4508,05/12/2024,136,2,UPI
4509,05/10/2024,211,3,UPI
4510,29/10/2024,149,3,Cash
4511,03/02/2025,62,1,Cash
4512,10/01/2025,50,1,Debit Card
4513,30/06/2024,224,4,UPI
4514,23/11/2024,409,6,UPI
4515,26/11/2024,444,6,Cash
4516,15/06/2024,201,3,UPI
4517,15/10/2024,195,3,Cash
4518,24/09/2024,110,2,Credit Card
4519,08/06/2024,19,1,Cash
4520,17/03/2025,224,4,UPI
4521,04/10/2024,123,2,Debit Card
4522,31/10/2024,16,1,Debit Card
4523,09/02/2025,17,1,Debit Card
4524,28/01/2025,247,4,UPI
4525,24/05/2024,251,4,Debit Card
4526,14/10/2024,105,2,UPI
4527,27/01/2025,280,4,Cash
4528,05/09/2024,121,2,Credit Card
4529,21/12/2024,252,4,Cash
4530,12/09/2024,341,5,Credit Card
4531,30/05/2024,173,3,Credit Card
4532,21/03/2025,313,5,Cash
4533,07/05/2024,45,1,UPI
4534,25/12/2024,313,5,Debit Card
4535,23/10/2024,292,4,Credit Card
4536,17/05/2024,349,5,Cash
4537,12/02/2025,242,4,Cash
4538,14/03/2025,259,4,Credit Card
4539,02/05/2024,44,1,Credit Card
4540,08/05/2024,135,2,UPI
4541,23/09/2024,102,2,Credit Card
4542,30/03/2025,368,6,UPI
4543,20/04/2024,218,3,UPI
4544,13/12/2024,94,2,UPI
4545,11/03/2025,346,5,Cash
4546,01/11/2024,465,6,Cash
4547,02/04/2024,116,2,UPI
4548,11/01/2025,84,2,Cash
4549,11/11/2024,111,2,Credit Card
4550,03/10/2024,71,1,Cash
4551,19/06/2024,116,2,Cash
4552,01/08/2024,58,1,Credit Card
4553,15/12/2024,110,2,Cash
4554,07/07/2024,81,2,Credit Card
4555,12/02/2025,15,1,Cash
4556,09/06/2024,87,2,Credit Card
4557,29/06/2024,99,2,Credit Card
4558,09/01/2025,314,5,Credit Card
4559,14/07/2024,366,5,UPI
4560,28/11/2024,249,4,Credit Card
4561,21/12/2024,330,5,UPI
4562,22/11/2024,385,6,Cash
4563,04/02/2025,50,1,UPI
4564,06/08/2024,249,4,Cash
4565,01/02/2025,155,3,Cash
4566,20/11/2024,199,3,UPI
4567,11/07/2024,173,3,Cash
4568,19/08/2024,153,3,Credit Card
4569,24/04/2024,291,4,Credit Card
4570,27/10/2024,123,2,Credit Card
4571,02/09/2024,485,6,UPI
4572,07/01/2025,82,2,UPI
4573,12/03/2025,12,1,Debit Card
4574,12/02/2025,182,3,UPI
4575,26/07/2024,345,5,Cash
4576,26/11/2024,124,2,Cash
4577,04/03/2025,133,2,Cash
4578,02/01/2025,45,1,Credit Card
4579,18/09/2024,266,4,Credit Card
4580,17/03/2025,332,5,Debit Card
4581,24/05/2024,82,2,UPI
4582,03/08/2024,326,5,Cash
4583,15/03/2025,145,2,UPI
4584,13/07/2024,350,5,Cash
4585,01/04/2024,360,5,Cash
4586,13/06/2024,101,2,Debit Card
4587,21/03/2025,296,5,Cash
4588,03/04/2024,148,3,Debit Card
4589,06/10/2024,136,2,Credit Card
4590,06/03/2025,457,6,Debit Card
4591,10/07/2024,150,3,Credit Card
4592,04/09/2024,436,6,UPI
4593,14/09/2024,95,2,Cash
4594,30/03/2025,299,5,Debit Card
4595,14/11/2024,185,3,Debit Card
4596,26/05/2024,206,3,Debit Card
4597,17/10/2024,423,6,Debit Card
4598,17/11/2024,22,1,UPI
4599,23/04/2024,390,6,Cash
4600,27/08/2024,252,4,Cash
4601,27/09/2024,228,4,Debit Card
4602,22/10/2024,19,1,UPI
4603,22/10/2024,287,4,Debit Card
4604,29/10/2024,340,5,UPI
4605,20/08/2024,103,2,Cash
4606,22/07/2024,355,5,UPI
4607,24/03/2025,158,3,Cash
4608,13/08/2024,21,1,Credit Card
4609,29/05/2024,237,4,Debit Card
4610,03/01/2025,27,1,UPI
4611,19/02/2025,181,3,UPI
4612,26/07/2024,492,6,Debit Card
4613,02/08/2024,424,6,Cash
4614,04/05/2024,143,2,UPI
4615,02/06/2024,247,4,Credit Card
4616,17/09/2024,35,1,Debit Card
4617,20/10/2024,261,4,Cash
4618,12/10/2024,141,2,UPI
4619,01/09/2024,322,5,UPI
4620,10/03/2025,194,3,Debit Card
4621,04/08/2024,331,5,UPI
4622,02/01/2025,331,5,Cash
4623,24/11/2024,260,4,UPI
4624,21/11/2024,241,4,Debit Card
4625,24/03/2025,179,3,Credit Card
4626,12/09/2024,55,1,Debit Card
4627,06/02/2025,270,4,UPI
4628,31/10/2024,368,6,Cash
4629,02/12/2024,11,1,Debit Card
4630,11/02/2025,41,1,Cash
4631,11/06/2024,244,4,Debit Card
4632,02/10/2024,80,2,Credit Card
4633,06/04/2024,230,4,UPI
4634,25/03/2025,382,6,Debit Card
4635,08/11/2024,51,1,Debit Card
4636,31/01/2025,360,5,Cash
4637,23/11/2024,455,6,Credit Card
4638,07/06/2024,124,2,Cash
4639,06/06/2024,187,3,UPI
4640,27/03/2025,433,6,Credit Card
4641,03/09/2024,110,2,Cash
4642,28/10/2024,169,3,Debit Card
4643,17/12/2024,338,5,Credit Card
4644,19/08/2024,490,6,Cash
4645,09/06/2024,282,4,Credit Card
4646,12/04/2024,225,4,UPI
4647,09/06/2024,294,5,Credit Card
4648,01/12/2024,299,5,Cash
4649,17/07/2024,144,2,Cash
4650,02/01/2025,148,3,Debit Card
4651,12/12/2024,362,5,Cash
4652,01/01/2025,439,6,Cash
4653,18/01/2025,66,1,Cash
4654,18/05/2024,112,2,Cash
4655,30/08/2024,380,6,Debit Card
4656,04/12/2024,476,6,UPI
4657,13/01/2025,402,6,Cash
4658,09/08/2024,80,2,Credit Card
4659,06/03/2025,139,2,UPI
4660,14/06/2024,97,2,Debit Card
4661,10/09/2024,359,5,Credit Card
4662,28/04/2024,111,2,Debit Card
4663,19/09/2024,102,2,Credit Card
4664,31/05/2024,122,2,UPI
4665,03/03/2025,333,5,Credit Card
4666,15/06/2024,268,4,UPI
4667,04/03/2025,315,5,UPI
4668,23/10/2024,171,3,UPI
4669,05/09/2024,147,3,Debit Card
4670,26/05/2024,400,6,Cash
4671,01/12/2024,346,5,Debit Card
4672,21/03/2025,151,3,Cash
4673,28/09/2024,375,6,UPI
4674,19/10/2024,120,2,Debit Card
4675,03/03/2025,440,6,UPI
4676,22/05/2024,208,3,UPI
4677,29/07/2024,307,5,Cash
4678,10/08/2024,204,3,Debit Card
4679,21/07/2024,200,3,UPI
4680,30/06/2024,273,4,Cash
4681,19/06/2024,138,2,UPI
4682,26/11/2024,100,2,Credit Card
4683,04/12/2024,8,1,Cash
4684,17/03/2025,105,2,Cash
4685,22/04/2024,394,6,Cash
4686,19/03/2025,364,5,Credit Card
4687,10/02/2025,253,4,Debit Card
4688,21/03/2025,26,1,Cash
4689,24/08/2024,212,3,UPI
4690,27/11/2024,282,4,Cash
4691,10/05/2024,171,3,Debit Card
4692,06/04/2024,322,5,Cash
4693,26/08/2024,361,5,Credit Card
4694,26/08/2024,175,3,Credit Card
4695,14/07/2024,51,1,UPI
4696,01/02/2025,140,2,UPI
4697,19/07/2024,399,6,Debit Card
4698,27/03/2025,258,4,Debit Card
4699,26/10/2024,74,2,Cash
4700,11/02/2025,280,4,Debit Card
4701,30/06/2024,208,3,UPI
4702,25/08/2024,326,5,Cash
4703,10/01/2025,400,6,Cash
4704,04/02/2025,145,2,Credit Card
4705,02/01/2025,250,4,Cash
4706,15/04/2024,334,5,Debit Card
4707,23/09/2024,184,3,UPI
4708,16/09/2024,293,4,Cash
4709,18/01/2025,32,1,UPI
4710,07/05/2024,256,4,UPI
4711,29/12/2024,10,1,Cash
4712,27/01/2025,206,3,UPI
4713,26/04/2024,157,3,Cash
4714,06/01/2025,206,3,Debit Card
4715,20/09/2024,478,6,UPI
4716,26/10/2024,114,2,Cash
4717,13/01/2025,41,1,Cash
4718,08/10/2024,183,3,Debit Card
4719,10/02/2025,29,1,Cash
4720,28/02/2025,224,4,Debit Card
4721,28/06/2024,336,5,Cash
4722,28/03/2025,349,5,Credit Card
4723,20/07/2024,354,5,UPI
4724,21/08/2024,224,4,Cash
4725,03/09/2024,260,4,UPI
4726,24/07/2024,42,1,Debit Card
4727,18/11/2024,367,6,Cash
4728,12/06/2024,61,1,UPI
4729,30/06/2024,332,5,Cash
4730,09/02/2025,42,1,UPI
4731,19/09/2024,305,5,Credit Card
4732,22/04/2024,67,1,Cash
4733,03/10/2024,24,1,UPI
4734,15/04/2024,160,3,UPI
4735,24/10/2024,197,3,UPI
4736,06/10/2024,267,4,Debit Card
4737,11/02/2025,238,4,UPI
4738,04/08/2024,90,2,Debit Card
4739,17/12/2024,147,3,Debit Card
4740,16/02/2025,156,3,UPI
4741,07/10/2024,260,4,UPI
4742,07/11/2024,78,2,UPI
4743,25/03/2025,104,2,Debit Card
4744,18/05/2024,440,6,UPI
4745,27/11/2024,109,2,UPI
4746,06/04/2024,32,1,Debit Card
4747,04/02/2025,164,3,UPI
4748,17/06/2024,253,4,Credit Card
4749,28/07/2024,89,2,Cash
4750,15/05/2024,360,5,Debit Card
4751,12/08/2024,412,6,UPI
4752,18/09/2024,143,2,Debit Card
4753,30/08/2024,202,3,Debit Card
4754,28/07/2024,365,5,Debit Card
4755,27/08/2024,182,3,Debit Card
4756,18/11/2024,439,6,Cash
4757,06/05/2024,69,1,Debit Card
4758,31/01/2025,24,1,Credit Card
4759,22/08/2024,314,5,Debit Card
4760,08/09/2024,83,2,Credit Card
4761,01/01/2025,158,3,Cash
4762,29/01/2025,31,1,Cash
4763,19/05/2024,315,5,Cash
4764,01/03/2025,247,4,UPI
4765,06/10/2024,271,4,UPI
4766,07/02/2025,470,6,Credit Card
4767,01/11/2024,4,1,UPI
4768,24/07/2024,281,4,Credit Card
4769,25/01/2025,293,4,Debit Card
4770,06/10/2024,122,2,Credit Card
4771,15/06/2024,181,3,Debit Card
