Id,Order_Id,Product_Id,Quantity,Unit_Price,Discount%
5850,1296,162,2,75,4%
5851,1296,303,5,6000,12%
5852,1296,498,1,30,0%
5853,1296,22,2,80,4%
5854,1296,26,5,150,6%
5855,1297,450,4,999,8%
5856,1297,455,1,3999,10%
5857,1297,48,3,180,6%
5858,1297,268,3,500,6%
5859,1297,439,3,599,8%
5860,1297,129,6,210,6%
5861,1297,347,5,10499,14%
5862,1298,325,6,9000,12%
5863,1298,401,1,299,6%
5864,1298,305,4,1500,8%
5865,1298,404,3,176.33,6%
5866,1298,220,1,15,0%
5867,1299,67,2,60,4%
5868,1299,127,6,250,6%
5869,1299,70,1,70,4%
5870,1299,364,4,7999,12%
5871,1299,447,4,2599,10%
5872,1299,370,3,3499,10%
5873,1300,494,5,40,0%
5874,1300,304,1,2500,10%
5875,1300,313,1,18000,14%
5876,1301,288,3,500,6%
5877,1301,261,3,299,6%
5878,1301,45,2,400,6%
5879,1301,422,4,799,8%
5880,1302,51,6,250,6%
5881,1302,66,2,45,0%
5882,1302,78,1,45,0%
5883,1302,124,4,180,6%
5884,1302,423,1,599,8%
5885,1302,261,1,299,6%
5886,1303,156,4,199,6%
5887,1303,243,3,70,4%
5888,1303,308,2,600,8%
5889,1303,314,2,35000,18%
5890,1304,472,1,80,4%
5891,1304,102,6,180,6%
5892,1304,283,4,1500,8%
5893,1304,422,4,799,8%
5894,1305,229,3,120,6%
5895,1305,22,1,80,4%
5896,1306,354,6,1499,8%
5897,1306,132,1,150,6%
5898,1306,259,1,230,6%
5899,1306,339,4,45000,20%
5900,1306,153,1,115,6%
5901,1306,150,1,160,6%
5902,1306,43,2,200,6%
5903,1307,16,1,65,4%
5904,1307,375,3,1499,8%
5905,1307,297,4,1500,8%
5906,1307,490,2,200,6%
5907,1307,496,3,80,4%
5908,1308,103,1,40,0%
5909,1308,260,3,170,6%
5910,1308,451,3,3499,10%
5911,1309,371,4,599,8%
5912,1309,41,3,300,6%
5913,1309,83,4,700,8%
5914,1309,246,5,450,6%
5915,1309,445,6,3599,10%
5916,1310,446,6,3999,10%
5917,1310,183,3,60,4%
5918,1311,25,1,90,4%
5919,1311,215,6,300,6%
5920,1312,142,1,20,0%
5921,1312,420,4,899,8%
5922,1312,66,6,45,0%
5923,1313,451,1,3499,10%
5924,1313,336,3,32000,18%
5925,1313,135,1,60,4%
5926,1313,180,1,40,0%
5927,1314,290,2,400,6%
5928,1314,263,5,399,6%
5929,1314,174,2,75,4%
5930,1314,162,3,75,4%
5931,1314,404,5,176.33,6%
5932,1314,101,2,200,6%
5933,1314,225,6,70,4%
5934,1315,461,3,2499,10%
5935,1315,118,6,60,4%
5936,1315,483,1,45,0%
5937,1315,186,1,120,6%
5938,1315,18,5,75,4%
5939,1315,432,1,1399,8%
5940,1316,73,6,70,4%
5941,1316,436,3,1299,8%
5942,1317,291,6,150,6%
5943,1317,436,5,1299,8%
5944,1317,417,4,499,6%
5945,1317,197,3,60,4%
5946,1317,173,1,65,4%
5947,1317,369,1,2999,10%
5948,1318,14,1,70,4%
5949,1318,455,2,3999,10%
5950,1318,408,6,499,6%
5951,1319,14,4,70,4%
5952,1319,273,2,800,8%
5953,1319,311,4,15000,14%
5954,1319,39,1,200,6%
5955,1319,374,6,999,8%
5956,1319,21,4,20,0%
5957,1319,429,3,1299,8%
5958,1320,161,3,340,6%
5959,1320,370,3,3499,10%
5960,1320,129,2,210,6%
5961,1320,336,3,32000,18%
5962,1320,344,6,14999,14%
5963,1320,479,4,150,6%
5964,1320,56,1,220,6%
5965,1321,81,3,50,0%
5966,1321,5,6,90,4%
5967,1321,213,3,75,4%
5968,1321,142,2,20,0%
5969,1321,35,6,100,4%
5970,1322,137,4,160,6%
5971,1322,27,5,140,6%
5972,1322,144,6,140,6%
5973,1322,130,2,230,6%
5974,1323,143,3,99,4%
5975,1323,145,4,105,6%
5976,1323,349,5,42999,20%
5977,1323,202,5,120,6%
5978,1323,143,4,99,4%
5979,1324,441,4,1299,8%
5980,1324,187,4,70,4%
5981,1324,134,3,90,4%
5982,1325,201,1,50,0%
5983,1325,184,6,80,4%
5984,1325,135,6,60,4%
5985,1325,409,4,799,8%
5986,1325,324,6,34000,18%
5987,1326,244,5,350,6%
5988,1326,404,4,176.33,6%
5989,1327,254,4,600,8%
5990,1327,225,2,70,4%
5991,1327,175,6,300,6%
5992,1327,150,1,160,6%
5993,1327,488,6,300,6%
5994,1327,400,4,1499,8%
5995,1328,277,6,350,6%
5996,1328,459,3,3999,10%
5997,1328,332,5,24000,16%
5998,1328,96,1,70,4%
5999,1328,282,3,400,6%
6000,1329,4,6,60,4%
6001,1329,296,1,100,4%
6002,1329,372,4,799,8%
6003,1330,366,5,199,6%
6004,1330,409,4,799,8%
6005,1330,324,2,34000,18%
6006,1330,476,3,120,6%
6007,1330,353,5,2999,10%
6008,1330,371,2,599,8%
6009,1330,247,4,600,8%
6010,1331,369,5,2999,10%
6011,1331,9,1,100,4%
6012,1332,353,2,2999,10%
6013,1332,65,4,50,0%
6014,1332,21,5,20,0%
6015,1332,215,4,300,6%
6016,1332,19,2,300,6%
6017,1332,478,6,90,4%
6018,1333,43,3,200,6%
6019,1333,50,4,120,6%
6020,1333,255,1,1200,8%
6021,1333,402,6,399,6%
6022,1333,215,3,300,6%
6023,1334,78,2,45,0%
6024,1334,363,2,799,8%
6025,1335,431,5,799,8%
6026,1335,220,6,15,0%
6027,1335,93,2,80,4%
6028,1335,217,3,50,0%
6029,1335,362,1,1299,8%
6030,1335,51,1,250,6%
6031,1335,52,4,300,6%
6032,1336,452,3,1599,8%
6033,1336,150,3,160,6%
6034,1336,120,4,200,6%
6035,1336,246,6,450,6%
6036,1336,159,6,199,6%
6037,1336,335,1,1500,8%
6038,1336,6,5,55,4%
6039,1337,117,6,50,0%
6040,1337,289,4,1800,8%
6041,1337,485,1,150,6%
6042,1337,408,2,499,6%
6043,1337,465,1,1799,8%
6044,1338,374,5,999,8%
6045,1338,94,6,190,6%
6046,1338,143,1,99,4%
6047,1338,74,2,65,4%
6048,1338,146,2,150,6%
6049,1338,24,3,85,4%
6050,1339,301,4,1200,8%
6051,1339,45,6,400,6%
6052,1339,289,2,1800,8%
6053,1339,22,5,80,4%
6054,1339,447,3,2599,10%
6055,1339,154,2,274,6%
6056,1339,192,2,299,6%
6057,1340,445,3,3599,10%
6058,1340,121,2,500,6%
6059,1340,443,1,2499,10%
6060,1340,324,6,34000,18%
6061,1341,362,3,1299,8%
6062,1341,350,2,7999,12%
6063,1341,365,3,1499,8%
6064,1341,319,6,45000,20%
6065,1342,296,3,100,4%
6066,1342,83,1,700,8%
6067,1342,115,5,180,6%
6068,1343,127,5,250,6%
6069,1343,415,5,550,8%
6070,1343,468,6,150,6%
6071,1343,234,1,55,4%
6072,1343,419,1,599,8%
6073,1344,377,4,499,6%
6074,1344,315,5,7000,12%
6075,1344,491,5,150,6%
6076,1344,283,2,1500,8%
6077,1344,242,5,350,6%
6078,1345,392,2,2299,10%
6079,1345,273,6,800,8%
6080,1345,286,2,1200,8%
6081,1345,439,1,599,8%
6082,1346,90,3,75,4%
6083,1346,90,6,75,4%
6084,1346,104,2,45,0%
6085,1346,185,1,50,0%
6086,1347,479,6,150,6%
6087,1347,414,4,700,8%
6088,1347,258,1,150,6%
6089,1348,339,6,45000,20%
6090,1348,71,1,75,4%
6091,1348,477,2,40,0%
6092,1348,115,3,180,6%
6093,1348,318,6,22000,16%
6094,1348,60,4,140,6%
6095,1348,257,6,220,6%
6096,1349,443,5,2499,10%
6097,1349,265,6,249,6%
6098,1349,357,5,3799,10%
6099,1349,460,6,1999,8%
6100,1350,169,3,220,6%
6101,1350,289,1,1800,8%
6102,1350,161,2,340,6%
6103,1350,409,6,799,8%
6104,1350,382,5,1799,8%
6105,1350,231,5,100,4%
6106,1350,177,1,40,0%
6107,1351,184,3,80,4%
6108,1351,366,5,199,6%
6109,1351,496,6,80,4%
6110,1351,201,2,50,0%
6111,1351,287,6,1500,8%
6112,1351,154,1,274,6%
6113,1351,419,3,599,8%
6114,1352,424,1,799,8%
6115,1352,366,3,199,6%
6116,1352,410,5,699,8%
6117,1352,241,6,60,4%
6118,1352,333,5,18000,14%
6119,1352,37,1,155,6%
6120,1352,346,2,28999,16%
6121,1353,343,2,2999,10%
6122,1353,193,4,12,0%
6123,1354,248,6,1200,8%
6124,1354,416,6,799,8%
6125,1354,172,5,120,6%
6126,1354,103,3,40,0%
6127,1355,322,2,24000,16%
6128,1355,496,2,80,4%
6129,1355,418,2,699,8%
6130,1355,368,3,499,6%
6131,1355,445,2,3599,10%
6132,1355,471,2,35,0%
6133,1355,116,2,170,6%
6134,1356,123,4,200,6%
6135,1356,492,1,150,6%
6136,1356,488,1,300,6%
6137,1356,164,2,299,6%
6138,1357,102,5,180,6%
6139,1357,211,3,55,4%
6140,1357,420,2,899,8%
6141,1358,413,3,950,8%
6142,1358,328,3,23000,16%
6143,1358,291,2,150,6%
6144,1358,4,4,60,4%
6145,1359,135,4,60,4%
6146,1359,474,5,30,0%
6147,1360,393,2,499,6%
6148,1360,97,2,60,4%
6149,1361,76,1,50,0%
6150,1361,42,5,250,6%
6151,1361,490,1,200,6%
6152,1361,60,4,140,6%
6153,1361,127,6,250,6%
6154,1361,451,4,3499,10%
6155,1361,498,2,30,0%
6156,1362,403,3,499,6%
6157,1362,397,2,1299,8%
6158,1362,353,2,2999,10%
6159,1362,177,1,40,0%
6160,1362,240,3,65,4%
6161,1362,302,1,800,8%
6162,1363,390,6,1499,8%
6163,1363,308,3,600,8%
6164,1363,98,6,200,6%
6165,1363,227,6,45,0%
6166,1364,482,5,15.13,0%
6167,1364,235,2,12,0%
6168,1364,312,2,25000,16%
6169,1364,377,5,499,6%
6170,1365,366,4,199,6%
6171,1365,475,1,25,0%
6172,1365,113,2,90,4%
6173,1366,234,4,55,4%
6174,1366,148,4,22,0%
6175,1367,436,1,1299,8%
6176,1367,424,5,799,8%
6177,1367,225,1,70,4%
6178,1368,91,6,150,6%
6179,1368,249,6,350,6%
6180,1368,308,1,600,8%
6181,1368,482,4,15.13,0%
6182,1368,494,1,40,0%
6183,1368,120,3,200,6%
6184,1369,175,6,300,6%
6185,1369,168,1,150,6%
6186,1369,419,4,599,8%
6187,1369,451,3,3499,10%
6188,1369,321,3,14000,14%
6189,1370,458,3,999,8%
6190,1370,94,5,190,6%
6191,1371,24,5,85,4%
6192,1371,319,5,45000,20%
6193,1371,131,3,180,6%
6194,1371,338,2,12000,14%
6195,1371,140,1,180,6%
6196,1371,16,4,65,4%
6197,1372,324,3,34000,18%
6198,1372,91,5,150,6%
6199,1372,328,2,23000,16%
6200,1372,432,1,1399,8%
6201,1372,80,6,90,4%
6202,1373,61,5,150,6%
6203,1373,206,5,200,6%
6204,1373,209,4,35,0%
6205,1373,350,2,7999,12%
6206,1373,12,2,60,4%
6207,1373,167,3,350,6%
6208,1373,353,5,2999,10%
6209,1374,47,4,450,6%
6210,1374,436,4,1299,8%
6211,1374,162,4,75,4%
6212,1374,338,4,12000,14%
6213,1375,451,1,3499,10%
6214,1375,112,6,45,0%
6215,1375,328,4,23000,16%
6216,1375,337,4,28000,16%
6217,1375,308,2,600,8%
6218,1375,154,6,274,6%
6219,1376,376,2,299,6%
6220,1376,274,3,1200,8%
6221,1376,313,2,18000,14%
6222,1376,383,3,1999,8%
6223,1376,342,5,4499,10%
6224,1376,345,5,3299,10%
6225,1376,168,2,150,6%
6226,1377,169,4,220,6%
6227,1377,172,2,120,6%
6228,1377,10,6,65,4%
6229,1378,404,4,176.33,6%
6230,1378,420,2,899,8%
6231,1378,379,6,399,6%
6232,1378,164,1,299,6%
6233,1378,97,3,60,4%
6234,1378,93,6,80,4%
6235,1378,394,4,1199,8%
6236,1379,221,6,110,6%
6237,1379,480,4,312.33,6%
6238,1379,266,1,800,8%
6239,1380,272,2,300,6%
6240,1380,89,1,70,4%
6241,1380,135,1,60,4%
6242,1380,426,5,899,8%
6243,1380,430,4,999,8%
6244,1380,125,2,40,0%
6245,1381,32,4,300,6%
6246,1381,82,5,230,6%
6247,1382,44,6,350,6%
6248,1382,481,6,80,4%
6249,1382,441,2,1299,8%
6250,1382,172,6,120,6%
6251,1383,176,2,40,0%
6252,1383,150,4,160,6%
6253,1383,134,2,90,4%
6254,1384,360,6,7499,12%
6255,1384,252,6,400,6%
6256,1385,182,4,50,0%
6257,1385,72,6,60,4%
6258,1386,253,4,800,8%
6259,1386,264,6,199,6%
6260,1387,491,1,150,6%
6261,1387,226,4,90,4%
6262,1387,403,1,499,6%
6263,1387,48,1,180,6%
6264,1387,370,6,3499,10%
6265,1387,381,2,2499,10%
6266,1387,213,4,75,4%
6267,1388,85,4,55,4%
6268,1388,442,5,999,8%
6269,1388,47,1,450,6%
6270,1388,475,2,25,0%
6271,1388,322,4,24000,16%
6272,1388,306,6,4000,10%
6273,1389,395,6,1299,8%
6274,1389,424,3,799,8%
6275,1389,43,2,200,6%
6276,1389,70,2,70,4%
6277,1390,227,1,45,0%
6278,1390,131,2,180,6%
6279,1390,73,2,70,4%
6280,1391,184,2,80,4%
6281,1391,269,1,1500,8%
6282,1391,99,3,40,0%
6283,1391,84,2,75,4%
6284,1392,293,4,850,8%
6285,1392,483,6,45,0%
6286,1392,110,5,160,6%
6287,1392,111,5,40,0%
6288,1393,202,1,120,6%
6289,1393,117,5,50,0%
6290,1393,477,4,40,0%
6291,1393,432,4,1399,8%
6292,1393,415,1,550,8%
6293,1393,42,1,250,6%
6294,1393,408,5,499,6%
6295,1394,30,6,170,6%
6296,1394,164,5,299,6%
6297,1394,274,3,1200,8%
6298,1395,307,4,2000,8%
6299,1395,260,2,170,6%
6300,1395,394,1,1199,8%
6301,1395,95,2,160,6%
6302,1395,417,1,499,6%
6303,1396,422,5,799,8%
6304,1396,377,6,499,6%
6305,1397,275,2,600,8%
6306,1397,326,6,25000,16%
6307,1398,232,4,45,0%
6308,1398,60,2,140,6%
6309,1398,228,2,150,6%
6310,1398,458,2,999,8%
6311,1398,359,1,6999,12%
6312,1399,67,4,60,4%
6313,1399,34,2,90,4%
6314,1399,486,3,350,6%
6315,1400,178,2,150,6%
6316,1400,28,4,130,6%
6317,1400,322,5,24000,16%
6318,1400,180,1,40,0%
6319,1400,479,6,150,6%
6320,1401,288,5,500,6%
6321,1401,426,3,899,8%
6322,1401,435,6,499,6%
6323,1401,344,4,14999,14%
6324,1401,17,6,240,6%
6325,1402,158,6,149,6%
6326,1402,64,6,130,6%
6327,1402,248,4,1200,8%
6328,1402,109,2,200,6%
6329,1402,147,2,12,0%
6330,1402,173,6,65,4%
6331,1403,381,2,2499,10%
6332,1403,157,4,99,4%
6333,1403,159,4,199,6%
6334,1404,401,3,299,6%
6335,1404,145,3,105,6%
6336,1405,464,4,1599,8%
6337,1405,245,1,75,4%
6338,1405,459,5,3999,10%
6339,1405,376,6,299,6%
6340,1405,133,2,150,6%
6341,1405,394,6,1199,8%
6342,1406,138,4,200,6%
6343,1406,191,6,125,6%
6344,1406,467,4,3999,10%
6345,1406,322,2,24000,16%
6346,1406,213,6,75,4%
6347,1406,294,2,1400,8%
6348,1407,342,5,4499,10%
6349,1407,110,2,160,6%
6350,1407,364,2,7999,12%
6351,1408,223,6,350,6%
6352,1408,412,3,450,6%
6353,1408,126,1,220,6%
6354,1408,53,5,350,6%
6355,1408,172,6,120,6%
6356,1409,75,4,55,4%
6357,1409,187,6,70,4%
6358,1410,8,6,70,4%
6359,1410,10,1,65,4%
6360,1410,206,3,200,6%
6361,1411,156,4,199,6%
6362,1411,120,3,200,6%
6363,1411,209,1,35,0%
6364,1412,271,1,150,6%
6365,1412,6,6,55,4%
6366,1412,203,5,80,4%
6367,1413,448,5,1299,8%
6368,1413,347,6,10499,14%
6369,1413,20,4,70,4%
6370,1413,96,2,70,4%
6371,1414,124,6,180,6%
6372,1414,25,1,90,4%
6373,1414,487,2,120,6%
6374,1414,404,4,176.33,6%
6375,1414,292,1,3500,10%
6376,1414,96,1,70,4%
6377,1414,378,1,1299,8%
6378,1415,306,1,4000,10%
6379,1415,411,1,599,8%
6380,1415,252,2,400,6%
6381,1415,264,6,199,6%
6382,1416,220,4,15,0%
6383,1416,60,5,140,6%
6384,1416,52,5,300,6%
6385,1416,232,5,45,0%
6386,1417,284,3,350,6%
6387,1417,203,3,80,4%
6388,1417,160,3,299,6%
6389,1417,469,5,60,4%
6390,1417,400,6,1499,8%
6391,1417,261,2,299,6%
6392,1417,142,3,20,0%
6393,1418,283,6,1500,8%
6394,1418,214,5,45,0%
6395,1418,20,2,70,4%
6396,1418,106,2,150,6%
6397,1419,55,6,180,6%
6398,1419,312,5,25000,16%
6399,1419,122,6,480,6%
6400,1420,223,4,350,6%
6401,1420,441,5,1299,8%
6402,1420,106,4,150,6%
6403,1420,155,4,125,6%
6404,1421,398,6,999,8%
6405,1421,217,5,50,0%
6406,1421,424,3,799,8%
6407,1421,310,6,3000,10%
6408,1421,204,6,60,4%
6409,1421,109,2,200,6%
6410,1422,217,5,50,0%
6411,1422,362,3,1299,8%
6412,1422,36,5,150,6%
6413,1422,13,6,250,6%
6414,1422,229,2,120,6%
6415,1422,439,1,599,8%
6416,1423,289,5,1800,8%
6417,1423,147,3,12,0%
6418,1423,425,5,999,8%
6419,1424,206,1,200,6%
6420,1424,163,6,200,6%
6421,1424,180,2,40,0%
6422,1425,55,6,180,6%
6423,1425,12,6,60,4%
6424,1425,134,6,90,4%
6425,1425,307,3,2000,8%
6426,1425,468,4,150,6%
6427,1425,86,5,80,4%
6428,1426,36,5,150,6%
6429,1426,332,1,24000,16%
6430,1426,483,1,45,0%
6431,1427,90,1,75,4%
6432,1427,119,4,70,4%
6433,1427,499,5,25,0%
6434,1427,132,2,150,6%
6435,1427,366,3,199,6%
6436,1427,93,6,80,4%
6437,1427,142,1,20,0%
6438,1428,188,4,25,0%
6439,1428,393,5,499,6%
6440,1428,430,3,999,8%
6441,1428,239,6,75,4%
6442,1428,59,5,150,6%
6443,1428,283,1,1500,8%
6444,1428,126,4,220,6%
6445,1429,444,5,1299,8%
6446,1429,106,3,150,6%
6447,1429,405,2,150,6%
6448,1429,485,5,150,6%
6449,1429,313,1,18000,14%
6450,1430,395,1,1299,8%
6451,1430,278,5,1200,8%
6452,1430,278,4,1200,8%
6453,1430,252,1,400,6%
6454,1431,260,5,170,6%
6455,1431,230,4,180,6%
6456,1431,3,1,110,6%
6457,1431,100,1,60,4%
6458,1431,67,2,60,4%
6459,1431,23,2,180,6%
6460,1431,152,1,128,6%
6461,1432,28,6,130,6%
6462,1432,383,3,1999,8%
6463,1432,257,1,220,6%
6464,1432,172,1,120,6%
6465,1432,220,3,15,0%
6466,1433,88,6,65,4%
6467,1433,219,3,60,4%
6468,1433,247,1,600,8%
6469,1433,82,6,230,6%
6470,1433,481,4,80,4%
6471,1434,192,3,299,6%
6472,1434,19,2,300,6%
6473,1434,486,4,350,6%
6474,1434,33,4,250,6%
6475,1434,373,4,1299,8%
6476,1435,111,2,40,0%
6477,1435,495,2,35,0%
6478,1435,122,6,480,6%
6479,1435,123,1,200,6%
6480,1435,390,5,1499,8%
6481,1436,175,3,300,6%
6482,1436,446,2,3999,10%
6483,1436,52,4,300,6%
6484,1436,143,4,99,4%
6485,1436,55,2,180,6%
6486,1436,28,5,130,6%
6487,1436,280,6,800,8%
6488,1437,256,4,120,6%
6489,1437,407,5,180,6%
6490,1438,432,4,1399,8%
6491,1438,193,3,12,0%
6492,1438,435,4,499,6%
6493,1438,334,1,6000,12%
6494,1438,341,2,32999,18%
6495,1438,171,1,55,4%
6496,1439,373,1,1299,8%
6497,1439,492,3,150,6%
6498,1440,496,6,80,4%
6499,1440,249,5,350,6%
6500,1440,224,2,80,4%
6501,1440,35,6,100,4%
6502,1441,261,1,299,6%
6503,1441,416,4,799,8%
6504,1442,451,5,3499,10%
6505,1442,372,2,799,8%
6506,1442,99,6,40,0%
6507,1442,88,1,65,4%
6508,1442,327,3,30000,16%
6509,1443,173,3,65,4%
6510,1443,357,6,3799,10%
6511,1443,445,3,3599,10%
6512,1443,113,6,90,4%
6513,1443,411,3,599,8%
6514,1444,306,1,4000,10%
6515,1444,182,1,50,0%
6516,1444,276,3,900,8%
6517,1445,497,6,50,0%
6518,1445,256,3,120,6%
6519,1446,404,5,176.33,6%
6520,1446,332,5,24000,16%
6521,1446,101,6,200,6%
6522,1446,482,2,15.13,0%
6523,1447,15,3,220,6%
6524,1447,184,1,80,4%
6525,1447,358,5,4299,10%
6526,1447,321,1,14000,14%
6527,1447,375,3,1499,8%
6528,1448,415,2,550,8%
6529,1448,153,3,115,6%
6530,1449,248,2,1200,8%
6531,1449,139,6,190,6%
6532,1449,378,5,1299,8%
6533,1449,88,2,65,4%
6534,1450,32,1,300,6%
6535,1450,176,5,40,0%
6536,1450,74,3,65,4%
6537,1450,326,2,25000,16%
6538,1450,203,3,80,4%
6539,1450,262,1,349,6%
6540,1450,145,1,105,6%
6541,1451,442,3,999,8%
6542,1451,382,6,1799,8%
6543,1451,383,3,1999,8%
6544,1451,373,6,1299,8%
6545,1451,97,5,60,4%
6546,1451,289,4,1800,8%
6547,1452,400,1,1499,8%
6548,1452,331,1,35000,18%
6549,1452,212,2,40,0%
6550,1452,199,1,40,0%
6551,1453,374,3,999,8%
6552,1453,296,6,100,4%
6553,1453,298,4,1200,8%
6554,1453,485,5,150,6%
6555,1454,311,3,15000,14%
6556,1454,322,3,24000,16%
6557,1454,271,4,150,6%
6558,1454,282,1,400,6%
6559,1454,309,5,150,6%
6560,1455,410,1,699,8%
6561,1455,353,5,2999,10%
6562,1456,4,2,60,4%
6563,1456,266,1,800,8%
6564,1456,139,3,190,6%
6565,1457,236,4,95,4%
6566,1457,210,6,150,6%
6567,1458,259,2,230,6%
6568,1458,13,4,250,6%
6569,1458,471,2,35,0%
6570,1458,132,4,150,6%
6571,1458,352,1,3499,10%
6572,1459,149,4,110,6%
6573,1459,111,5,40,0%
6574,1460,478,1,90,4%
6575,1460,171,5,55,4%
6576,1460,250,1,700,8%
6577,1460,411,2,599,8%
6578,1460,14,4,70,4%
6579,1460,2,2,50,0%
6580,1461,420,2,899,8%
6581,1461,114,5,85,4%
6582,1461,352,2,3499,10%
6583,1461,139,4,190,6%
6584,1461,465,2,1799,8%
6585,1462,68,2,120,6%
6586,1462,457,4,1799,8%
6587,1463,331,4,35000,18%
6588,1463,295,4,2500,10%
6589,1463,1,1,120,6%
6590,1463,426,3,899,8%
6591,1463,232,1,45,0%
6592,1463,452,6,1599,8%
6593,1463,355,1,2199,10%
6594,1464,33,3,250,6%
6595,1464,465,2,1799,8%
6596,1464,298,5,1200,8%
6597,1464,19,2,300,6%
6598,1465,493,4,60,4%
6599,1465,372,2,799,8%
6600,1466,33,2,250,6%
6601,1466,252,1,400,6%
6602,1466,410,2,699,8%
6603,1466,392,2,2299,10%
6604,1466,488,4,300,6%
6605,1466,495,5,35,0%
6606,1467,36,4,150,6%
6607,1467,327,6,30000,16%
6608,1467,36,5,150,6%
6609,1467,24,5,85,4%
6610,1467,108,3,50,0%
6611,1467,61,1,150,6%
6612,1467,354,1,1499,8%
6613,1468,2,3,50,0%
6614,1468,81,5,50,0%
6615,1468,457,4,1799,8%
6616,1469,84,4,75,4%
6617,1469,312,4,25000,16%
6618,1469,129,1,210,6%
6619,1469,163,5,200,6%
6620,1470,192,2,299,6%
6621,1470,3,2,110,6%
6622,1470,48,2,180,6%
6623,1470,304,3,2500,10%
6624,1470,288,2,500,6%
6625,1470,420,6,899,8%
6626,1470,56,3,220,6%
6627,1471,250,1,700,8%
6628,1471,410,1,699,8%
6629,1471,369,5,2999,10%
6630,1472,13,1,250,6%
6631,1472,276,3,900,8%
6632,1473,79,6,85,4%
6633,1473,320,3,10000,12%
6634,1474,482,2,15.13,0%
6635,1474,82,5,230,6%
6636,1474,159,4,199,6%
6637,1474,108,3,50,0%
6638,1475,403,1,499,6%
6639,1475,228,1,150,6%
6640,1475,400,3,1499,8%
6641,1475,7,6,130,6%
6642,1475,244,3,350,6%
6643,1475,465,6,1799,8%
6644,1475,319,5,45000,20%
6645,1476,310,2,3000,10%
6646,1476,247,2,600,8%
6647,1476,68,6,120,6%
6648,1476,143,6,99,4%
6649,1476,87,4,60,4%
6650,1477,251,3,1500,8%
6651,1477,459,5,3999,10%
6652,1477,206,3,200,6%
6653,1477,467,4,3999,10%
6654,1477,121,2,500,6%
6655,1478,273,1,800,8%
6656,1478,25,2,90,4%
6657,1478,136,4,170,6%
6658,1479,474,2,30,0%
6659,1479,404,1,176.33,6%
6660,1479,59,1,150,6%
6661,1479,382,3,1799,8%
6662,1479,52,1,300,6%
6663,1479,294,3,1400,8%
6664,1479,479,3,150,6%
6665,1480,360,3,7499,12%
6666,1480,236,2,95,4%
6667,1480,36,3,150,6%
6668,1480,235,5,12,0%
6669,1480,330,1,12000,14%
6670,1481,103,2,40,0%
6671,1481,167,1,350,6%
6672,1481,463,4,4999,10%
6673,1481,369,6,2999,10%
6674,1481,439,6,599,8%
6675,1482,103,1,40,0%
6676,1482,438,5,999,8%
6677,1482,39,6,200,6%
6678,1482,229,5,120,6%
6679,1482,175,1,300,6%
6680,1482,14,5,70,4%
6681,1483,296,2,100,4%
6682,1483,12,3,60,4%
6683,1483,298,3,1200,8%
6684,1484,360,3,7499,12%
6685,1484,95,6,160,6%
6686,1484,94,1,190,6%
6687,1485,39,5,200,6%
6688,1485,123,4,200,6%
6689,1486,290,6,400,6%
6690,1486,49,5,220,6%
6691,1486,285,4,1000,8%
6692,1486,132,1,150,6%
6693,1486,73,6,70,4%
6694,1486,144,2,140,6%
6695,1487,303,4,6000,12%
6696,1487,37,5,155,6%
6697,1487,246,6,450,6%
6698,1488,336,3,32000,18%
6699,1488,69,1,200,6%
6700,1488,55,4,180,6%
6701,1488,15,3,220,6%
6702,1488,255,3,1200,8%
6703,1489,446,6,3999,10%
6704,1489,220,1,15,0%
6705,1489,227,1,45,0%
6706,1489,180,1,40,0%
6707,1489,157,5,99,4%
6708,1489,120,5,200,6%
6709,1490,37,2,155,6%
6710,1490,282,5,400,6%
6711,1490,307,2,2000,8%
6712,1490,150,2,160,6%
6713,1490,427,2,699,8%
6714,1491,279,1,300,6%
6715,1491,129,1,210,6%
6716,1491,36,1,150,6%
6717,1491,24,6,85,4%
6718,1492,170,2,320,6%
6719,1492,8,6,70,4%
6720,1492,27,4,140,6%
6721,1492,184,2,80,4%
6722,1492,456,4,1499,8%
6723,1493,218,2,300,6%
6724,1493,119,5,70,4%
6725,1494,266,6,800,8%
6726,1494,230,6,180,6%
6727,1494,257,6,220,6%
6728,1494,256,2,120,6%
6729,1494,139,1,190,6%
6730,1494,21,1,20,0%
6731,1495,10,5,65,4%
6732,1495,460,1,1999,8%
6733,1495,104,5,45,0%
6734,1496,272,3,300,6%
6735,1496,348,6,1499,8%
6736,1496,474,6,30,0%
6737,1496,461,6,2499,10%
6738,1496,472,6,80,4%
6739,1497,250,5,700,8%
6740,1497,237,3,70,4%
6741,1497,73,2,70,4%
6742,1497,33,4,250,6%
6743,1497,431,1,799,8%
6744,1497,402,2,399,6%
6745,1497,441,2,1299,8%
6746,1498,284,3,350,6%
6747,1498,495,3,35,0%
6748,1498,310,4,3000,10%
6749,1498,63,1,140,6%
6750,1498,87,6,60,4%
6751,1498,268,2,500,6%
6752,1499,106,6,150,6%
6753,1499,296,5,100,4%
6754,1499,476,4,120,6%
6755,1499,183,6,60,4%
6756,1499,270,3,700,8%
6757,1499,85,6,55,4%
6758,1500,388,6,899,8%
6759,1500,104,3,45,0%
6760,1501,81,1,50,0%
6761,1501,51,6,250,6%
6762,1501,464,3,1599,8%
6763,1502,34,5,90,4%
